Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 18:12:51.950,COM4, -23.56, -17.822,
 18:12:52.010,COM4, -41.443, -19.714,
 18:12:52.010,COM4, -43.884, -28.381,
 18:12:52.040,COM4, -42.175, -35.034,
 18:12:52.040,COM4, -37.17, -35.339,
 18:12:52.130,COM4, -53.833, -31.189,
 18:12:52.130,COM4, -79.102, -29.175,
 18:12:52.130,COM4, -82.52, -46.875,
 18:12:52.130,COM4, -73.425, -78.613,
 18:12:52.190,COM4, -61.34, -95.52,
 18:12:52.190,COM4, -54.626, -68.848,
 18:12:52.192,COM4, -66.772, -24.963,
 18:12:52.192,COM4, 1.831, 9.705,
 18:12:52.220,COM4, 103.394, 70.007,
 18:12:52.220,COM4, 124.695, 178.772,
 18:12:52.280,COM4, -37.476, 219.788,
 18:12:52.280,COM4, -16.479, 193.97,
 18:12:52.940,COM4, 256.592, 19.47,
 18:12:52.940,COM4, -178.162, -700.439,
 18:12:52.942,COM4, -118.408, -1458.252,
 18:12:52.942,COM4, 764.648, -1360.718,
 18:12:52.944,COM4, -1381.531, 84.656,
 18:12:52.944,COM4, 1036.377, 347.046,
 18:12:53.120,COM4, 232.483, 737.915,
 18:12:53.120,COM4, -158.691, 676.758,
 18:12:53.120,COM4, 333.679, 624.39,
 18:12:53.120,COM4, 115.479, 530.029,
 18:12:53.122,COM4, -34.973, 459.106,
 18:12:53.122,COM4, 89.539, 495.544,
 18:12:53.122,COM4, 343.811, 281.311,
 18:12:53.122,COM4, -181.458, -426.392,
 18:12:53.124,COM4, -286.804, -403.381,
 18:12:53.124,COM4, -90.576, -125.793,
 18:12:53.408,COM4, 92.224, 129.944,
 18:12:53.408,COM4, 0.305, 163.391,
 18:12:53.408,COM4, -145.996, 85.693,
 18:12:53.408,COM4, -174.622, 7.935,
 18:12:53.514,COM4, -104.004, -48.035,
 18:12:53.514,COM4, -58.411, -67.749,
 18:12:53.741,COM4, -31.616, -70.618,
 18:12:53.741,COM4, 167.969, 212.891,
 18:12:53.826,COM4, -43.823, 300.476,
 18:12:53.826,COM4, -159.79, 315.613,
 18:12:53.826,COM4, -25.452, 306.885,
 18:12:53.826,COM4, 164.612, 130.92,
 18:12:53.826,COM4, -282.41, -1018.066,
 18:12:53.826,COM4, -356.873, -627.075,
 18:12:53.826,COM4, 513.855, 1697.144,
 18:12:53.826,COM4, 3.052, 671.875,
 18:12:53.930,COM4, 362, 529.419,
 18:12:53.930,COM4, 320.312, 509.583,
 18:12:53.934,COM4, 187.378, 456.909,
 18:12:53.934,COM4, 44.373, 394.226,
 18:12:53.934,COM4, 128.418, 394.043,
 18:12:53.934,COM4, 240.723, 425.11,
 18:12:53.934,COM4, 321.533, 244.69,
 18:12:53.934,COM4, 35.645, 86.853,
 18:12:53.999,COM4, -66.956, 63.538,
 18:12:53.999,COM4, -86.304, 58.289,
 18:12:53.999,COM4, -33.325, 22.644,
 18:12:53.999,COM4, -74.463, -17.334,
 18:12:54.021,COM4, -88.318, -16.907,
 18:12:54.021,COM4, -80.994, -34.485,
 18:12:54.021,COM4, -78.43, -27.283,
 18:12:54.021,COM4, -62.866, -26.184,
 18:12:54.031,COM4, -88.501, -19.287,
 18:12:54.031,COM4, -86.121, -16.846,
 18:12:54.031,COM4, -82.886, -15.015,
 18:12:54.031,COM4, -90.759, -21.057,
 18:12:54.087,COM4, -99.304, -30.09,
 18:12:54.087,COM4, -98.511, -45.044,
 18:12:54.087,COM4, -87.891, -59.143,
 18:12:54.087,COM4, -85.999, -51.636,
 18:12:54.088,COM4, -104.492, -45.288,
 18:12:54.088,COM4, -114.807, -58.044,
 18:12:54.088,COM4, -102.234, -73.975,
 18:12:54.088,COM4, -92.957, -83.008,
 18:12:54.118,COM4, -96.008, -86.975,
 18:12:54.118,COM4, -104.675, -91.858,
 18:12:54.230,COM4, -105.042, -97.961,
 18:12:54.230,COM4, -110.046, -120.422,
 18:12:54.232,COM4, -124.878, -151.367,
 18:12:54.232,COM4, -137.451, -147.827,
 18:12:54.234,COM4, -125.61, -119.324,
 18:12:54.234,COM4, -133.789, -125.061,
 18:12:54.500,COM4, -127.502, -148.987,
 18:12:54.500,COM4, -139.954, -169.128,
 18:12:54.500,COM4, -182.007, -181.03,
 18:12:54.500,COM4, -198.12, -172.668,
 18:12:54.502,COM4, -209.961, -187.988,
 18:12:54.502,COM4, -225.281, -205.933,
