Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 12:45:43.313,COM4, 1.221, 137.085,
 12:45:43.313,COM4, 4.456, 93.079,
 12:45:43.373,COM4, 10.132, 59.875,
 12:45:43.373,COM4, 16.663, 46.326,
 12:45:43.403,COM4, 21.912, 65.491,
 12:45:43.403,COM4, 24.292, 73.73,
 12:45:43.433,COM4, 27.527, 69.153,
 12:45:43.433,COM4, 20.813, 58.716,
 12:45:43.493,COM4, 16.541, 47.668,
 12:45:43.493,COM4, 12.207, 38.391,
 12:45:43.523,COM4, 3.906, 33.447,
 12:45:43.523,COM4, -9.521, 24.353,
 12:45:43.553,COM4, -19.348, 7.507,
 12:45:43.553,COM4, -24.109, 6.47,
 12:45:43.615,COM4, -25.696, 2.197,
 12:45:43.615,COM4, -27.832, -15.381,
 12:45:43.644,COM4, -28.503, -32.776,
 12:45:43.644,COM4, -35.522, -59.143,
 12:45:43.704,COM4, -41.077, -100.525,
 12:45:43.704,COM4, -39.856, -140.137,
 12:45:43.734,COM4, -26.489, -143.982,
 12:45:43.734,COM4, -20.63, -138.733,
 12:45:43.763,COM4, -19.592, -152.1,
 12:45:43.763,COM4, -20.325, -160.828,
 12:45:43.823,COM4, -18.677, -183.777,
 12:45:43.823,COM4, -13.306, -231.445,
 12:45:43.975,COM4, -2.075, -259.338,
 12:45:43.975,COM4, -12.268, -272.217,
 12:45:43.975,COM4, -29.846, -297.058,
 12:45:43.975,COM4, -30.151, -330.078,
 12:45:43.975,COM4, -9.216, -328.857,
 12:45:43.975,COM4, 27.283, -231.812,
 12:45:43.981,COM4, 74.951, -34.668,
 12:45:43.981,COM4, 115.173, 160.156,
 12:45:44.064,COM4, 129.639, 285.095,
 12:45:44.064,COM4, 132.385, 419.312,
 12:45:44.064,COM4, 49.744, 364.624,
 12:45:44.064,COM4, 55.786, 127.075,
 12:45:44.096,COM4, 161.987, 95.398,
 12:45:44.096,COM4, 127.991, 109.314,
 12:45:44.183,COM4, -3.418, -75.806,
 12:45:44.183,COM4, -62.256, -229.675,
 12:45:44.187,COM4, 84.229, 148.987,
 12:45:44.187,COM4, 46.204, 122.803,
 12:45:44.243,COM4, -28.625, -67.688,
 12:45:44.243,COM4, -48.279, -137.024,
 12:45:44.273,COM4, -24.353, -36.621,
 12:45:44.273,COM4, 3.601, 55.115,
 12:45:44.303,COM4, 0.244, 58.533,
 12:45:44.303,COM4, -24.292, 17.639,
 12:45:44.452,COM4, -39.795, -3.662,
 12:45:44.452,COM4, -42.48, -27.527,
 12:45:44.454,COM4, -34.363, -48.401,
 12:45:44.454,COM4, -30.151, -60.852,
 12:45:44.456,COM4, -47.058, -71.594,
 12:45:44.456,COM4, -63.904, -93.811,
 12:45:44.456,COM4, -86.792, -140.259,
 12:45:44.456,COM4, -97.168, -167.114,
 12:45:44.484,COM4, -119.995, -174.744,
 12:45:44.484,COM4, -125.977, -146.667,
 12:45:44.574,COM4, -131.592, -119.568,
 12:45:44.574,COM4, -123.352, -82.886,
 12:45:44.574,COM4, -113.525, -18.86,
 12:45:44.574,COM4, -117.92, 45.349,
 12:45:44.604,COM4, -107.91, 83.313,
 12:45:44.604,COM4, -87.158, 121.46,
 12:45:44.692,COM4, -62.988, 172.668,
 12:45:44.692,COM4, -38.94, 223.45,
 12:45:44.694,COM4, -18.25, 275.635,
 12:45:44.694,COM4, 8.728, 279.541,
 12:45:44.722,COM4, 29.846, 253.235,
 12:45:44.722,COM4, 49.927, 252.991,
 12:45:44.784,COM4, 64.636, 233.276,
 12:45:44.784,COM4, 73.059, 213.074,
 12:45:44.813,COM4, 72.632, 165.466,
 12:45:44.813,COM4, 65.308, 98.389,
 12:45:44.843,COM4, 56.885, 59.387,
 12:45:44.843,COM4, 52.002, 56.519,
 12:45:44.903,COM4, 45.776, 66.895,
 12:45:44.903,COM4, 29.114, 58.777,
 12:45:44.933,COM4, 15.015, 27.71,
 12:45:44.933,COM4, 7.996, 4.761,
 12:45:44.963,COM4, 4.333, -16.174,
 12:45:44.963,COM4, 2.197, -41.321,
 12:45:45.023,COM4, -4.272, -80.261,
 12:45:45.023,COM4, -1.953, -111.145,
 12:45:45.053,COM4, 7.446, -127.991,
 12:45:45.053,COM4, 13, -164.429,
 12:45:45.083,COM4, 15.808, -219.727,
 12:45:45.083,COM4, 18.799, -265.076,
 12:45:45.143,COM4, 25.757, -277.893,
 12:45:45.143,COM4, 29.236, -280.64,
 12:45:45.173,COM4, 34.851, -270.935,
 12:45:45.173,COM4, 27.161, -263.977,
 12:45:45.295,COM4, 21.606, -273.193,
 12:45:45.295,COM4, 20.935, -267.456,
 12:45:45.295,COM4, 27.405, -197.571,
 12:45:45.295,COM4, 36.926, -65.491,
 12:45:45.297,COM4, 49.561, 72.449,
 12:45:45.297,COM4, 71.533, 178.345,
 12:45:45.595,COM4, 87.769, 286.987,
 12:45:45.595,COM4, 45.044, 355.652,
 12:45:45.595,COM4, -4.761, 237.671,
 12:45:45.595,COM4, 51.819, 22.705,
 12:45:45.623,COM4, 144.653, 13.123,
 12:45:45.623,COM4, 72.998, -19.836,
 12:45:45.623,COM4, 16.113, -116.089,
 12:45:45.623,COM4, 13, -126.038,
 12:45:45.625,COM4, 41.809, -20.02,
 12:45:45.625,COM4, 56.702, 64.087,
 12:45:45.627,COM4, 19.104, 8.545,
 12:45:45.627,COM4, -15.991, -69.275,
 12:45:45.773,COM4, -24.353, -77.515,
 12:45:45.773,COM4, -19.104, -52.795,
 12:45:45.773,COM4, -10.986, -22.888,
 12:45:45.773,COM4, -7.935, 1.16,
 12:45:45.777,COM4, -25.146, -16.235,
 12:45:45.777,COM4, -48.706, -18.311,
 12:45:45.777,COM4, -55.054, -51.819,
 12:45:45.777,COM4, -42.419, -67.505,
 12:45:45.892,COM4, -39.978, -65.918,
 12:45:45.892,COM4, -44.373, -100.159,
 12:45:45.894,COM4, -64.697, -156.006,
 12:45:45.894,COM4, -77.148, -200.256,
 12:45:45.896,COM4, -91.919, -223.328,
 12:45:45.896,COM4, -89.172, -225.708,
 12:45:45.896,COM4, -101.196, -199.646,
 12:45:45.896,COM4, -94.055, -172.302,
 12:45:45.898,COM4, -75.562, -128.662,
 12:45:45.898,COM4, -51.025, -62.927,
 12:45:45.954,COM4, -34.485, 35.278,
 12:45:45.954,COM4, -39.734, 115.601,
 12:45:45.984,COM4, -31.25, 187.5,
 12:45:45.984,COM4, -8.179, 285.095,
 12:45:46.014,COM4, 9.277, 375.488,
 12:45:46.014,COM4, 16.235, 390.991,
 12:45:46.074,COM4, 24.963, 320.068,
 12:45:46.074,COM4, 32.41, 222.473,
 12:45:46.104,COM4, 63.721, 182.129,
 12:45:46.104,COM4, 87.646, 170.349,
 12:45:46.134,COM4, 78.796, 142.883,
 12:45:46.134,COM4, 82.275, 110.168,
 12:45:46.194,COM4, 85.51, 67.505,
 12:45:46.194,COM4, 86.548, 23.682,
 12:45:46.224,COM4, 106.995, -17.578,
 12:45:46.224,COM4, 104.675, -50.415,
 12:45:46.254,COM4, 75.684, -43.03,
 12:45:46.254,COM4, 65.918, 14.099,
 12:45:46.404,COM4, 92.59, 68.97,
 12:45:46.404,COM4, 72.327, 78.735,
 12:45:46.404,COM4, 35.339, 22.888,
 12:45:46.404,COM4, 1.465, -17.7,
 12:45:46.406,COM4, 16.907, -36.316,
