Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 17:49:20.440,COM4, 798.34, 583.984,
 17:49:20.440,COM4, 522.278, 584.595,
 17:49:20.440,COM4, 93.323, 258.606,
 17:49:20.587,COM4, 158.752, 9.949,
 17:49:20.587,COM4, 108.337, -114.868,
 17:49:20.587,COM4, 104.37, -153.137,
 17:49:20.587,COM4, 33.569, -436.584,
 17:49:20.591,COM4, 52.49, -496.582,
 17:49:20.591,COM4, 13.977, -202.026,
 17:49:20.591,COM4, -58.655, 103.333,
 17:49:20.591,COM4, -26.55, 29.419,
 17:49:20.677,COM4, -16.968, -160.95,
 17:49:20.677,COM4, -36.133, -181.274,
 17:49:20.677,COM4, -68.848, -122.864,
 17:49:20.677,COM4, -111.572, -91.125,
 17:49:20.679,COM4, -99.548, -66.223,
 17:49:20.679,COM4, -77.82, -71.106,
 17:49:20.681,COM4, -62.561, -51.025,
 17:49:20.681,COM4, -118.347, 4.456,
 17:49:20.766,COM4, -122.375, -46.57,
 17:49:20.766,COM4, -131.348, -46.997,
 17:49:20.768,COM4, -136.597, -29.236,
 17:49:20.768,COM4, -150.635, -31.982,
 17:49:20.768,COM4, -163.696, -63.293,
 17:49:20.768,COM4, -159.485, -118.225,
 17:49:20.771,COM4, -122.803, -129.761,
 17:49:20.771,COM4, -129.272, -100.586,
 17:49:20.771,COM4, -157.532, -90.332,
 17:49:20.771,COM4, -172.485, -90.332,
 17:49:20.797,COM4, -157.959, -100.647,
 17:49:20.797,COM4, -135.132, -113.708,
 17:49:20.797,COM4, -156.372, -124.39,
 17:49:20.797,COM4, -181.213, -107.727,
 17:49:20.801,COM4, -211.853, -85.815,
 17:49:20.801,COM4, -173.34, -88.257,
 17:49:20.827,COM4, -124.329, -72.021,
 17:49:20.827,COM4, -121.216, -25.879,
 17:49:20.887,COM4, -122.681, -7.812,
 17:49:20.887,COM4, -165.894, 0.732,
 17:49:20.917,COM4, -171.143, -22.095,
 17:49:20.917,COM4, -170.349, -44.922,
 17:49:20.947,COM4, -180.603, -62.439,
 17:49:20.947,COM4, -188.293, -73.608,
 17:49:21.007,COM4, -207.764, -40.466,
 17:49:21.007,COM4, -224.426, -5.493,
 17:49:21.067,COM4, -214.294, 30.151,
 17:49:21.067,COM4, -205.994, 47.791,
 17:49:21.067,COM4, -216.797, 75.989,
 17:49:21.067,COM4, -220.703, 84.473,
 17:49:21.128,COM4, -283.997, 66.04,
 17:49:21.128,COM4, -240.723, 61.401,
 17:49:21.158,COM4, -117.676, 94.971,
 17:49:21.158,COM4, -8.667, 83.801,
 17:49:21.188,COM4, 13.184, 67.139,
 17:49:21.188,COM4, -5.737, 43.396,
 17:49:21.248,COM4, -9.033, -1.953,
 17:49:21.248,COM4, -7.202, 5.493,
 17:49:21.308,COM4, 3.174, 18.372,
 17:49:21.308,COM4, 7.874, 7.812,
 17:49:21.308,COM4, 3.662, -3.113,
 17:49:21.308,COM4, -6.958, -1.404,
 17:49:21.368,COM4, -8.484, 3.601,
 17:49:21.368,COM4, -4.822, 4.761,
 17:49:21.398,COM4, -2.502, -1.16,
 17:49:21.398,COM4, -3.296, -3.601,
 17:49:21.428,COM4, -5.493, -1.099,
 17:49:21.428,COM4, -3.967, -0.61,
 17:49:21.488,COM4, -2.258, -3.54,
 17:49:21.488,COM4, 2.686, -10.315,
 17:49:21.518,COM4, 6.775, -13.428,
 17:49:21.518,COM4, 9.155, -9.277,
 17:49:21.548,COM4, 9.949, -3.662,
 17:49:21.548,COM4, 9.338, -2.136,
 17:49:21.607,COM4, 6.592, -2.441,
 17:49:21.607,COM4, 3.662, 0.488,
 17:49:21.637,COM4, 2.319, 4.7,
 17:49:21.637,COM4, 8.545, 5.005,
 17:49:21.667,COM4, 13.855, 1.099,
 17:49:21.667,COM4, 14.16, 1.526,
 17:49:21.727,COM4, 11.169, -2.869,
 17:49:21.727,COM4, 14.038, 3.845,
 17:49:21.787,COM4, 22.705, 0.305,
 17:49:21.787,COM4, 32.41, 3.845,
 17:49:21.789,COM4, 51.392, 29.114,
 17:49:21.789,COM4, 88.44, 37.659,
 17:49:21.907,COM4, 153.992, 1.282,
 17:49:21.907,COM4, 282.776, -70.862,
 17:49:21.907,COM4, 550.903, -116.699,
 17:49:21.907,COM4, 635.193, 115.845,
 17:49:21.909,COM4, 280.09, 583.008,
 17:49:21.909,COM4, 72.937, 227.112,
 17:49:21.967,COM4, -3.845, -26.733,
 17:49:21.967,COM4, -28.931, -53.711,
 17:49:21.997,COM4, 36.926, 100.281,
 17:49:21.997,COM4, 101.196, 183.289,
 17:49:22.449,COM4, 171.692, 216.003,
 17:49:22.449,COM4, 303.711, 194.458,
 17:49:22.449,COM4, 419.8, 143.799,
 17:49:22.449,COM4, 509.583, 118.164,
 17:49:22.451,COM4, 540.344, 141.907,
 17:49:22.451,COM4, 568.787, 151.794,
