Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 08:40:23.033,COM4, -193.359, 6.897,
 08:40:23.033,COM4, -214.661, 63.354,
 08:40:23.035,COM4, -226.929, 68.909,
 08:40:23.035,COM4, -234.253, 73.608,
 08:40:23.123,COM4, -246.338, 54.199,
 08:40:23.123,COM4, -350.586, 37.842,
 08:40:23.123,COM4, -267.944, 93.262,
 08:40:23.123,COM4, -188.843, 101.562,
 08:40:23.153,COM4, -134.766, 90.881,
 08:40:23.153,COM4, -76.965, 106.567,
 08:40:23.213,COM4, -13.367, 89.294,
 08:40:23.213,COM4, -17.395, 36.255,
 08:40:23.243,COM4, -17.883, 10.315,
 08:40:23.243,COM4, -9.949, -0.793,
 08:40:23.273,COM4, 5.798, 3.296,
 08:40:23.273,COM4, 5.31, -0.793,
 08:40:23.333,COM4, -8.606, 8.789,
 08:40:23.333,COM4, -17.151, 4.639,
 08:40:23.363,COM4, -9.46, 4.028,
 08:40:23.363,COM4, 1.16, 1.282,
 08:40:23.393,COM4, 1.831, 3.418,
 08:40:23.393,COM4, -5.798, 7.69,
 08:40:23.453,COM4, -10.559, 6.592,
 08:40:23.453,COM4, -9.277, 3.479,
 08:40:23.483,COM4, -4.272, -0.183,
 08:40:23.483,COM4, 5.127, -0.366,
 08:40:23.513,COM4, 15.442, 1.709,
 08:40:23.513,COM4, 12.512, -1.465,
 08:40:23.573,COM4, 10.193, -3.54,
 08:40:23.573,COM4, 14.099, -4.7,
 08:40:23.603,COM4, 26.733, -2.563,
 08:40:23.603,COM4, 40.894, 2.441,
 08:40:23.633,COM4, 45.166, 11.658,
 08:40:23.633,COM4, 46.387, 11.78,
 08:40:23.693,COM4, 51.636, 4.395,
 08:40:23.693,COM4, 61.218, -16.357,
 08:40:23.783,COM4, 83.313, -50.293,
 08:40:23.783,COM4, 163.94, -102.783,
 08:40:23.783,COM4, 379.333, -181.458,
 08:40:23.783,COM4, 830.566, -148.132,
 08:40:23.813,COM4, 293.213, 675.11,
 08:40:23.813,COM4, 45.288, 491.943,
 08:40:23.843,COM4, -104.98, 73.425,
 08:40:23.843,COM4, -7.751, -27.405,
 08:40:23.873,COM4, 98.328, 99.548,
 08:40:23.873,COM4, 221.313, 212.769,
 08:40:24.022,COM4, 339.722, 203.918,
 08:40:24.022,COM4, 438.904, 111.877,
 08:40:24.024,COM4, 487.854, -66.345,
 08:40:24.024,COM4, 486.328, -110.413,
 08:40:24.024,COM4, 483.887, 5.066,
 08:40:24.024,COM4, 551.88, 249.207,
 08:40:24.533,COM4, 704.956, 513.245,
 08:40:24.533,COM4, 872.07, 598.145,
 08:40:24.535,COM4, 915.527, 650.757,
